customer_id,city,age,gender,monthly_income,plan_type,tenure_months,monthly_recharge_amount,data_usage_gb,call_minutes_used,sms_count,number_of_complaints,complaint_resolved,network_type,device_brand,device_price_range,avg_monthly_bill,late_payment_count,contract_type,customer_service_calls,international_roaming_used,value_added_services_count,satisfaction_score,app_usage_hours_per_week,social_media_usage_hours,streaming_service_used,number_of_family_lines,payment_method,signup_date,churn
CUST01316,Thane,50.0,,23400.0,Postpaid,18.0,253.86,37.84,333.0,33.0,2.0,NO,4g,Realme,Premium (>60k),225.77,0.0,No Contract,2.0,No,1.0,3.0,9.5,11.0,Yes,1.0,UPI,08/13/2021,No
CUST00123,Pune,85.0,Female,25500.0,Prepaid,31.0,158.47,8.05,546.0,23.0,2.0,yes,4g,Vivo,High (25k-60k),133.78,1.0,No Contract,1.0,No,0.0,4.0,2.8,2.6,No,4.0,Cash,2022-10-27,No
CUST00431,Bombay,49.0,Female,66800.0,Prepaid,32.0,261.65,10.63,477.0,19.0,2.0,No,4G,Apple,Mid (10k-25k),297.42,0.0,With Contract,6.0,No,3.0,5.0,0.5,2.9,No,0.0,UPI,09/28/2021,No
CUST00281,Amravati,55.0,Male,0.0,Prepaid,25.0,333.08,0.48,520.0,21.0,0.0,N/A,4G,Xiaomi,High (25k-60k),384.9,2.0,No Contract,2.0,Yes,1.0,4.0,4.3,3.4,Yes,2.0,Debit Card,25-12-2023,No
CUST01068,Mumbai ,27.0,Male,16100.0,Prepaid,6.0,449.88,0.48,733.0,25.0,1.0,yes,4G,,Premium (>60k),543.32,3.0,No Contract,2.0,No,1.0,1.0,1.5,1.2,Yes,0.0,Cash,29-10-2021,Yes
CUST00667,Mumbai ,52.0,Female,48300.0,Prepaid,22.0,199.57,10.57,402.0,25.0,0.0,N/A,4G,Vivo,Low (<10k),222.51,0.0,With Contract,1.0,No,0.0,3.0,2.0,4.7,Yes,0.0,Wallet,01/31/2019,No
CUST00499,Sangli,37.0,Male,12800.0,Prepaid,42.0,90.35,13.84,338.0,25.0,0.0,N/A,4g,Xiaomi,Premium (>60k),,0.0,No Contract,2.0,No,2.0,3.0,3.5,0.2,No,1.0,Wallet,2022-03-14,No
CUST00490,amravati,64.0,M,,Prepaid,8.0,252.13,13.28,927.0,20.0,1.0,No,4g,,Low (<10k),256.84,0.0,With Contract,1.0,No,1.0,2.0,8.7,1.1,No,4.0,UPI,2022-12-19,No
CUST00803,nashik,52.0,Female,11000.0,prepaid,13.0,139.1,2.51,454.0,24.0,0.0,N/A,5G,Realme,Low (<10k),162.97,0.0,No Contract,2.0,No,2.0,2.0,3.6,1.5,No,0.0,UPI,29/12/2023,No
CUST01382,Pune,62.0,F,16400.0,Postpaid,18.0,131.45,1.03,790.0,26.0,0.0,N/A,4G,Apple,Mid (10k-25k),122.75,2.0,No Contract,0.0,Yes,1.0,3.0,0.6,6.7,Yes,0.0,Wallet,16/04/2022,No
CUST00594,Pune,72.0,Female,32200.0,prepaid,5.0,200.56,10.49,617.0,41.0,0.0,N/A,4G,Realme,High (25k-60k),237.17,0.0,No Contract,2.0,Yes,0.0,3.0,9.3,4.3,Yes,1.0,UPI,12/31/2023,Yes
CUST01088,MUMBAI,49.0,Female,66100.0,Prepaid,2.0,59.9,1.37,92.0,32.0,0.0,N/A,4G,Samsung,Low (<10k),48.78,0.0,No Contract,2.0,No,2.0,5.0,,3.4,Yes,0.0,,2022-11-17,No
CUST00563,Mumbai ,50.0,M,23700.0,prepaid,8.0,251.66,13.09,149.0,26.0,0.0,N/A,5G,Samsung,Low (<10k),237.23,2.0,With Contract,0.0,No,0.0,3.0,0.6,2.7,No,0.0,UPI,01/17/2022,No
CUST00893,Kolhapur,54.0,Female,9999999.0,prepaid,3.0,287.76,1.17,590.0,27.0,1.0,yes,5G,Realme,Mid (10k-25k),233.33,0.0,With Contract,3.0,No,1.0,4.0,6.8,2.1,No,0.0,UPI,2021-09-14,No
CUST01189, Pune,62.0,Female,44200.0,Prepaid,47.0,186.93,23.47,667.0,28.0,2.0,No,4G,Oppo,Low (<10k),188.81,1.0,with contract,1.0,No,7.0,2.0,11.1,6.3,No,0.0,Debit Card,03/09/2023,No
CUST00068,Solapur,60.0,Male,27700.0,Prepaid,1.0,43.17,0.26,309.0,21.0,1.0,No,4G,Vivo,Low (<10k),45.23,2.0,No Contract,4.0,No,1.0,3.0,27.9,0.3,No,1.0,Credit Card,04-03-2023,Yes
CUST01029,pune,40.0,Male,45300.0,Postpaid,15.0,128.3,2.12,742.0,25.0,2.0,yes,4G,Vivo,High (25k-60k),144.5,0.0,With Contract,2.0,No,1.0,4.0,18.1,14.0,Yes,0.0,Credit Card,30/01/2021,No
CUST00694,Mumbai ,49.0,Female,24000.0,Prepaid,0.0,236.26,1.27,605.0,28.0,4.0,Yes,4g,Samsung,Low (<10k),236.67,1.0,With Contract,5.0,No,2.0,5.0,6.2,2.4,No,0.0,Cash,13/07/2023,No
CUST00485,nashik,35.0,Male,16100.0,Prepaid,6.0,250.61,15.18,461.0,25.0,0.0,N/A,4G,Oppo,High (25k-60k),203.63,0.0,With Contract,3.0,No,2.0,4.0,5.7,11.6,No,0.0,Wallet,04-04-2023,No
CUST01222,Bombay,55.0,M,42800.0,prepaid,0.0,173.42,20.71,566.0,15.0,0.0,N/A,5G,Samsung,Mid (10k-25k),222.81,2.0,With Contract,2.0,No,2.0,2.0,12.0,17.5,No,0.0,upi,18/05/2019,No
CUST01267,Pune,37.0,Female,16500.0,Prepaid,6.0,151.8,0.33,292.0,22.0,1.0,NO,4G,Vivo,null,134.93,1.0,With Contract,2.0,No,0.0,4.0,2.2,1.4,No,2.0,upi,01-04-2021,No
CUST01057,Aurangabad,52.0,Female,13500.0,Prepaid,1.0,109.78,1.57,440.0,27.0,1.0,No,3G,Vivo,Mid (10k-25k),139.87,3.0,No Contract,2.0,No,1.0,3.0,13.9,11.0,No,2.0,UPI,10/13/2023,Yes
CUST00415,Nashik,78.0,Female,48300.0,Prepaid,60.0,194.07,11.7,,25.0,1.0,yes,4G,Oppo,Mid (10k-25k),219.07,1.0,With Contract,0.0,No,3.0,4.0,25.0,8.1,Yes,0.0,UPI,14/04/2020,No
CUST00373,Bombay,28.0,Female,17000.0,Prepaid,20.0,24.72,1.11,539.0,18.0,2.0,Yes,4G,Apple,Low (<10k),30.08,0.0,No Contract,0.0,No,2.0,4.0,14.8,3.2,Yes,1.0,UPI,11-06-2023,No
CUST00514,Kolhapur,49.0,Male,,POSTPAID,5.0,84.58,7.2,301.0,19.0,2.0,NO,4G,Oppo,Mid (10k-25k),77.43,2.0,With Contract,3.0,No,0.0,1.0,1.6,4.1,No,4.0,UPI,13-10-2021,Yes
CUST00417, Pune,33.0,F,,prepaid,0.0,109.24,4.49,573.0,27.0,0.0,N/A,4g,Samsung,High (25k-60k),130.68,0.0,No Contract,4.0,No,2.0,5.0,11.2,12.8,No,1.0,Credit Card,04/14/2019,No
CUST00319,mumbai,37.0,Female,9100.0,Prepaid,12.0,427.95,6.66,487.0,25.0,1.0,yes,4G,Samsung,Low (<10k),465.52,0.0,No Contract,1.0,No,2.0,2.0,,9.4,No,1.0,Debit Card,07/21/2021,No
CUST00937,Mumbai ,61.0,Female,72500.0,Prepaid,10.0,140.15,4.23,912.0,31.0,1.0,Yes,4G,OnePlus,Mid (10k-25k),169.26,1.0,No Contract,2.0,No,2.0,5.0,2.6,1.3,No,0.0,UPI,02-04-2019,No
CUST00569,NaviMumbai,68.0,Male,46100.0,Prepaid,3.0,203.52,11.87,563.0,26.0,1.0,yes,4G,Xiaomi,Low (<10k),262.45,1.0,With Contract,2.0,No,1.0,3.0,1.9,2.2,No,1.0,UPI,02/01/2021,No
CUST00631,THANE,46.0,Male,,Prepaid,10.0,285.62,11.99,149.0,33.0,1.0,yes,5G,Xiaomi,Mid (10k-25k),316.91,0.0,With Contract,1.0,No,0.0,,10.5,13.5,Yes,0.0,Net Banking,05-02-2019,No
CUST00863,Nagpur,39.0,Male,24600.0,Prepaid,43.0,205.06,2.15,155.0,25.0,2.0,Yes,4G,Xiaomi,Premium (>60k),210.18,0.0,No Contract,2.0,No,2.0,4.0,17.5,11.5,No,0.0,Net Banking,2021-06-20,No
CUST00133,Mumbai,48.0,Female,21000.0,Prepaid,50.0,381.07,0.82,607.0,20.0,0.0,N/A,4G,Xiaomi,Premium (>60k),485.53,2.0,With Contract,2.0,No,1.0,2.0,6.0,0.5,No,2.0,UPI,04/23/2020,No
CUST00849,nagpur,37.0,Female,6900.0,prepaid,10.0,164.21,9.94,810.0,31.0,2.0,yes,4G,APPLE,High (25k-60k),204.01,0.0,With Contract,0.0,No,0.0,4.0,25.1,6.0,Yes,0.0,,2022-04-06,No
CUST00493,MUMBAI,55.0,Female,59200.0,Postpaid,43.0,45.97,2.57,412.0,25.0,2.0,NO,2G,Apple,Mid (10k-25k),37.81,1.0,With Contract,2.0,No,1.0,2.0,3.5,7.4,No,3.0,Credit Card,06/08/2022,No
CUST00416,pune,66.0,M,62300.0,Prepaid,5.0,357.3,0.36,558.0,32.0,3.0,No,4G,Apple,Mid (10k-25k),432.6,1.0,No Contract,4.0,No,3.0,2.0,16.6,3.3,No,2.0,Net Banking,12/11/2022,Yes
CUST00826,NaviMumbai,77.0,male,18800.0,Prepaid,8.0,183.7,7.88,757.0,27.0,0.0,N/A,4G,Xiaomi,Low (<10k),210.78,2.0,No Contract,4.0,Yes,1.0,2.0,0.5,16.6,No,0.0,Wallet,02/01/2021,No
CUST01295,Solapur,67.0,Female,25100.0,Prepaid,26.0,121.44,7.03,0.0,23.0,2.0,No,5G,Xiaomi,Mid (10k-25k),118.5,0.0,With Contract,2.0,No,0.0,2.0,6.4,2.0,No,3.0,UPI,04/03/2020,No
CUST00699,MUMBAI,59.0,Female,18500.0,Prepaid,10.0,117.25,3.14,321.0,15.0,0.0,N/A,4G,Vivo,High (25k-60k),114.55,0.0,No Contract,4.0,No,1.0,5.0,13.0,15.1,No,0.0,Cash,06/13/2019,No
CUST00446,Navi Mumbai,55.0,Female,,Prepaid,9.0,253.9,18.56,530.0,22.0,1.0,NO,5G,OnePlus,Low (<10k),222.37,0.0,With Contract,4.0,No,4.0,3.0,1.7,0.2,No,1.0,Net Banking,16-12-2021,No
CUST00126, Pune,80.0,Female,48300.0,prepaid,0.0,399.2,4.6,498.0,25.0,2.0,yes,4G,Oppo,Mid (10k-25k),377.97,1.0,No Contract,2.0,No,2.0,5.0,12.8,3.8,Yes,0.0,UPI,17-10-2019,No
CUST00466,pune,28.0,Female,44600.0,Prepaid,1.0,140.44,3.76,178.0,29.0,1.0,No,4G,Apple,Low (<10k),174.25,0.0,With Contract,8.0,No,0.0,1.0,12.5,0.4,Yes,1.0,Wallet,09-11-2022,Yes
CUST01495,nashik,60.0,Male,17800.0,Prepaid,14.0,232.55,10.06,,25.0,1.0,Yes,4G,Xiaomi,High (25k-60k),189.01,0.0,No Contract,1.0,No,1.0,5.0,,6.2,Yes,1.0,Net Banking,23/10/2019,No
CUST01011,mumbai,44.0,Male,61500.0,Postpaid,4.0,336.1,13.02,420.0,20.0,2.0,Yes,4G,Apple,Low (<10k),310.12,1.0,with contract,2.0,No,3.0,4.0,9.9,10.8,No,0.0,UPI,05/20/2019,Yes
CUST00769,pune,51.0,,136200.0,Postpaid,67.0,222.72,4.34,239.0,28.0,0.0,N/A,4G,Xiaomi,Premium (>60k),186.67,0.0,No Contract,1.0,No,2.0,2.0,20.4,0.7,No,2.0,UPI,19/12/2019,No
CUST01195,Mumbai,54.0,male,23600.0,Postpaid,16.0,299.41,20.08,619.0,27.0,1.0,No,4G,Xiaomi,High (25k-60k),259.68,3.0,With Contract,1.0,No,3.0,2.0,0.8,1.1,No,1.0,Debit Card,13/04/2023,Yes
CUST00387,PUNE,32.0,Male,48000.0,Prepaid,4.0,220.54,0.06,129.0,23.0,1.0,No,4G,Realme,Mid (10k-25k),237.25,0.0,With Contract,1.0,No,2.0,4.0,12.7,0.7,Yes,1.0,UPI,21/03/2024,No
CUST00290,Nasik,26.0,Female,9400.0,Prepaid,22.0,130.56,0.87,450.0,22.0,0.0,N/A,4G,Samsung,Mid (10k-25k),151.78,2.0,No Contract,0.0,Yes,2.0,5.0,6.8,7.5,No,0.0,Cash,01/11/2024,No
CUST00889,MUMBAI,51.0,Female,,Postpaid,61.0,58.36,15.96,752.0,26.0,0.0,N/A,4G,Xiaomi,High (25k-60k),59.74,1.0,With Contract,0.0,No,1.0,2.0,5.7,3.1,No,2.0,upi,22/02/2022,No
CUST00859,Nagpur city,47.0,Female,27500.0,prepaid,0.0,162.47,3.02,264.0,31.0,1.0,Yes,4G,Oppo,Low (<10k),210.31,1.0,No Contract,2.0,Yes,4.0,2.0,8.6,2.8,Yes,0.0,UPI,2022-05-28,Yes
CUST01385,Thane,58.0,Male,19300.0,Prepaid,4.0,326.09,3.58,,18.0,0.0,N/A,4G,Xiaomi,High (25k-60k),326.58,1.0,No Contract,5.0,No,1.0,5.0,28.0,9.7,Yes,0.0,,2021-08-27,Yes
CUST00054,amravati,40.0,F,74800.0,Prepaid,13.0,236.78,7.85,413.0,17.0,2.0,yes,2G,Realme,Mid (10k-25k),300.76,0.0,With Contract,4.0,Yes,1.0,4.0,5.4,5.1,No,1.0,Wallet,05-07-2020,No
CUST00582,akola,55.0,Male,9200.0,Prepaid,40.0,221.48,1.34,632.0,24.0,2.0,No,4G,Samsung,High (25k-60k),269.64,1.0,No Contract,1.0,No,1.0,3.0,2.7,1.5,No,1.0,Wallet,2020-08-17,No
CUST00603,MUMBAI,47.0,Male,4900.0,Postpaid,28.0,269.74,5.85,590.0,24.0,1.0,No,4G,Xiaomi,High (25k-60k),272.95,1.0,No Contract,1.0,No,3.0,1.0,1.9,7.2,Yes,0.0,UPI,18-01-2019,No
CUST00810,Bombay,38.0,Male,19200.0,POSTPAID,37.0,84.77,6.95,404.0,25.0,1.0,No,4G,Oppo,Low (<10k),87.76,0.0,With Contract,3.0,No,3.0,3.0,2.6,5.0,No,1.0,Net Banking,03/20/2021,No
CUST00736,amravati,69.0,Female,12300.0,Prepaid,26.0,280.84,0.59,197.0,22.0,0.0,N/A,5G,Samsung,Mid (10k-25k),319.73,1.0,No Contract,4.0,No,3.0,3.0,5.0,0.2,No,1.0,UPI,03/25/2023,No
CUST00041,MUMBAI,31.0,Female,14800.0,Prepaid,16.0,374.57,1.15,477.0,28.0,2.0,NO,4G,Apple,Mid (10k-25k),410.44,1.0,With Contract,1.0,No,2.0,2.0,23.2,4.3,No,2.0,UPI,17-03-2020,Yes
CUST00340,MUMBAI,36.0,Male,19300.0,Prepaid,13.0,318.24,1.92,482.0,23.0,1.0,yes,4G,Apple,Mid (10k-25k),304.91,0.0,No Contract,1.0,No,0.0,3.0,7.3,10.8,No,0.0,Credit Card,04/09/2021,No
CUST00713, Pune,42.0,Male,62000.0,Prepaid,13.0,514.41,2.07,96.0,19.0,1.0,NO,4G,Realme,Mid (10k-25k),500.72,0.0,No Contract,0.0,No,2.0,2.0,0.6,0.8,No,0.0,Credit Card,07/01/2020,No
CUST01286,nagpur,41.0,Male,11500.0,Prepaid,7.0,136.06,28.08,54.0,20.0,2.0,yes,4G,Realme,Mid (10k-25k),121.69,0.0,With Contract,3.0,No,1.0,4.0,18.8,2.1,Yes,0.0,Cash,2021-08-17,No
CUST01288,PUNE,40.0,Male,39000.0,Prepaid,6.0,318.29,10.88,595.0,22.0,2.0,Yes,3G,Oppo,Mid (10k-25k),283.79,1.0,With Contract,2.0,No,0.0,1.0,26.1,9.3,No,1.0,Debit Card,12/15/2022,Yes
CUST01420,navi mumbai,48.0,Male,29000.0,Prepaid,51.0,119.18,7.57,632.0,29.0,1.0,Yes,4G,Xiaomi,Mid (10k-25k),116.4,1.0,With Contract,4.0,No,4.0,5.0,,1.0,Yes,0.0,UPI,2020-10-25,Yes
CUST00084,MUMBAI,40.0,Female,25800.0,Prepaid,1.0,176.83,1.34,,19.0,3.0,No,4g,Realme,Mid (10k-25k),165.86,0.0,No Contract,1.0,No,2.0,,0.2,1.0,Yes,0.0,Wallet,06/08/2022,No
CUST00116,amravati,50.0,Female,26700.0,Prepaid,17.0,320.66,5.57,196.0,20.0,1.0,yes,5G,Xiaomi,Mid (10k-25k),354.09,0.0,with contract,0.0,No,4.0,,24.7,5.7,Yes,3.0,,28-04-2021,No
CUST01167,kolhapur,31.0,Male,21200.0,prepaid,24.0,455.75,,346.0,26.0,1.0,Yes,4G,Vivo,Mid (10k-25k),387.65,0.0,No Contract,0.0,No,1.0,2.0,10.6,0.3,No,2.0,Credit Card,02/06/2023,No
CUST01003,amravati,61.0,Female,100800.0,Prepaid,18.0,176.41,4.09,444.0,20.0,4.0,Yes,5G,Oppo,Mid (10k-25k),171.61,2.0,No Contract,3.0,Yes,0.0,2.0,,2.2,No,2.0,Credit Card,15-10-2019,Yes
CUST01310,solapur,57.0,M,,prepaid,13.0,80.37,9.62,352.0,27.0,1.0,NO,3G,,High (25k-60k),99.71,1.0,With Contract,4.0,No,2.0,2.0,21.9,0.7,Yes,4.0,Debit Card,2023-07-01,No
CUST00958,Bombay,28.0,Female,13000.0,Prepaid,17.0,96.74,10.88,103.0,24.0,1.0,NO,5G,Apple,Mid (10k-25k),84.27,0.0,No Contract,1.0,Yes,1.0,5.0,36.9,3.6,Yes,1.0,Debit Card,04/02/2020,No
CUST01082,Mumbai ,36.0,F,29400.0,Prepaid,1.0,96.21,1.52,333.0,29.0,2.0,No,4G,Samsung,Low (<10k),95.05,0.0,No Contract,0.0,No,1.0,2.0,11.2,0.9,Yes,1.0,UPI,09/03/2022,No
CUST00271,Solapur,52.0,Female,22800.0,Prepaid,1.0,278.77,0.91,,32.0,1.0,yes,4G,Realme,Mid (10k-25k),285.05,0.0,No Contract,5.0,No,1.0,4.0,2.7,1.7,Yes,2.0,Debit Card,02-12-2023,Yes
CUST00936,Bombay,52.0,Female,18300.0,Postpaid,13.0,81.43,2.83,485.0,31.0,0.0,N/A,4G,Samsung,Mid (10k-25k),86.44,1.0,With Contract,2.0,No,1.0,4.0,5.8,7.9,Yes,1.0,UPI,2019-08-07,No
CUST01264,PUNE,44.0,Female,52900.0,Prepaid,43.0,220.04,0.82,544.0,29.0,1.0,NO,5G,Oppo,Mid (10k-25k),234.62,0.0,with contract,2.0,No,1.0,4.0,18.2,3.3,No,2.0,Debit Card,2021-09-01,No
CUST01087,Nasik,60.0,Male,54300.0,Prepaid,17.0,116.48,8.32,487.0,25.0,2.0,No,4g,Xiaomi,Mid (10k-25k),106.24,1.0,With Contract,2.0,No,0.0,1.0,2.6,1.7,Yes,2.0,Debit Card,04/04/2023,No
CUST00833,Mumbai ,46.0,,33400.0,Prepaid,15.0,398.18,3.36,379.0,22.0,1.0,No,4G,Vivo,Low (<10k),500.12,0.0,No Contract,1.0,No,5.0,4.0,9.5,0.7,Yes,2.0,upi,05-04-2021,No
CUST00378,Mumbai,40.0,Female,8200.0,Postpaid,12.0,268.88,,737.0,25.0,0.0,N/A,5G,Samsung,Mid (10k-25k),320.38,4.0,No Contract,1.0,No,4.0,3.0,1.7,2.5,Yes,2.0,upi,18-02-2024,No
CUST01377,PUNE,48.0,Female,12400.0,Postpaid,20.0,244.78,35.53,610.0,27.0,3.0,No,4G,Vivo,High (25k-60k),238.07,1.0,with contract,2.0,No,1.0,2.0,,15.8,No,0.0,Credit Card,27-01-2024,Yes
CUST00097,Nagpur city,56.0,Male,35900.0,Prepaid,44.0,152.98,0.47,469.0,20.0,1.0,Yes,4G,Vivo,Mid (10k-25k),162.32,0.0,No Contract,3.0,No,0.0,1.0,7.8,10.4,No,0.0,UPI,15/04/2022,No
CUST01412,Mumbai,72.0,Male,48200.0,Postpaid,10.0,138.55,2.48,385.0,19.0,0.0,N/A,5G,,Low (<10k),162.38,0.0,With Contract,0.0,No,0.0,4.0,16.5,2.7,Yes,3.0,UPI,08/05/2019,No
CUST00465,sangli,60.0,Female,20100.0,Postpaid,69.0,217.81,5.12,,22.0,0.0,N/A,3G,Xiaomi,null,262.48,4.0,No Contract,2.0,No,1.0,,1.2,3.0,Yes,4.0,UPI,07/02/2022,No
CUST01380,Nasik,63.0,Male,23400.0,Prepaid,19.0,248.43,3.59,560.0,27.0,0.0,N/A,4G,Realme,Low (<10k),256.04,0.0,No Contract,2.0,No,0.0,5.0,2.4,3.4,Yes,0.0,Cash,02/15/2021,No
CUST00566,Nashik,45.0,M,30700.0,Prepaid,11.0,108.46,0.52,542.0,22.0,1.0,No,4G,Samsung,High (25k-60k),90.24,0.0,With Contract,1.0,No,1.0,2.0,2.5,7.4,No,3.0,Net Banking,2021-03-13,No
CUST00049,Nagpur,80.0,Male,,Prepaid,1.0,112.96,2.72,,19.0,3.0,yes,4G,APPLE,Low (<10k),95.68,0.0,With Contract,0.0,No,2.0,2.0,18.1,3.2,Yes,0.0,Credit Card,30-07-2021,No
CUST00784,Pune,59.0,Male,55200.0,Prepaid,17.0,211.68,3.05,731.0,28.0,1.0,No,4G,Vivo,Low (<10k),264.61,0.0,With Contract,3.0,No,2.0,2.0,15.7,15.5,No,2.0,,06-01-2021,No
CUST01126,Nagpur,,male,18600.0,Prepaid,26.0,237.45,3.31,248.0,20.0,1.0,yes,4G,Oppo,Low (<10k),276.09,0.0,No Contract,3.0,No,0.0,2.0,1.2,12.7,Yes,2.0,upi,2022-06-19,No
CUST01064,PUNE,53.0,Male,33200.0,Prepaid,17.0,115.13,25.34,364.0,28.0,0.0,N/A,5G,Oppo,Mid (10k-25k),135.33,1.0,No Contract,1.0,No,0.0,4.0,29.8,2.1,Yes,2.0,,31-12-2021,No
CUST00154,Nagpur,59.0,Male,18900.0,prepaid,15.0,38.57,0.97,345.0,24.0,1.0,yes,None,Samsung,High (25k-60k),32.24,2.0,No Contract,1.0,No,3.0,4.0,8.2,7.3,No,2.0,Cash,06/03/2019,No
CUST00238,mumbai,48.0,Male,12600.0,Prepaid,17.0,147.21,9.88,376.0,22.0,1.0,No,4G,Oppo,Low (<10k),186.8,0.0,With Contract,2.0,No,2.0,2.0,0.9,12.5,No,1.0,Cash,2020-07-15,No
CUST00055,Unknown,48.0,Male,25100.0,Prepaid,48.0,118.13,,200.0,31.0,4.0,yes,2G,Samsung,High (25k-60k),139.78,0.0,No Contract,2.0,No,2.0,3.0,1.4,2.9,Yes,0.0,Credit Card,07-11-2021,No
CUST00395,Pune,31.0,Female,,Prepaid,6.0,164.82,2.0,591.0,37.0,2.0,NO,4G,Realme,Low (<10k),175.23,1.0,No Contract,3.0,Yes,0.0,3.0,1.7,9.0,No,0.0,UPI,24-12-2019,Yes
CUST00124,Mumbai ,35.0,male,27200.0,Postpaid,1.0,139.88,14.27,279.0,26.0,2.0,yes,4G,Samsung,Mid (10k-25k),151.98,1.0,With Contract,0.0,No,2.0,4.0,20.6,15.5,No,1.0,UPI,14/12/2023,No
CUST00356,thane,50.0,Male,43600.0,Prepaid,8.0,148.79,1.42,568.0,19.0,1.0,yes,NA,Realme,Premium (>60k),143.47,0.0,With Contract,1.0,No,1.0,4.0,2.7,0.8,Yes,1.0,upi,19-03-2020,No
CUST00432,aurangabad,55.0,Female,33800.0,Postpaid,5.0,186.37,13.39,161.0,31.0,3.0,NO,4G,Xiaomi,Mid (10k-25k),226.37,0.0,No Contract,4.0,No,0.0,2.0,0.2,4.9,Yes,2.0,Credit Card,07/16/2021,No
CUST00135,navi mumbai,62.0,male,37400.0,Postpaid,0.0,413.56,4.94,555.0,32.0,0.0,N/A,4G,Xiaomi,High (25k-60k),525.94,1.0,With Contract,2.0,No,2.0,1.0,4.6,5.8,No,2.0,Net Banking,30-04-2023,Yes
CUST00269,pune,53.0 yrs,Male,17100.0,Postpaid,4.0,190.41,0.18,624.0,26.0,1.0,No,4G,Realme,Mid (10k-25k),167.85,1.0,With Contract,2.0,No,4.0,5.0,11.6,17.8,No,1.0,UPI,13/12/2022,No
CUST00386,Solapur,44.0,Female,39900.0,Prepaid,39.0,338.62,4.33,575.0,21.0,0.0,N/A,3G,Vivo,High (25k-60k),402.43,1.0,No Contract,1.0,No,1.0,4.0,0.7,2.6,No,2.0,,10/18/2019,No
CUST00098, Pune,37.0,Male,41700.0,Prepaid,8.0,476.6,,528.0,18.0,1.0,yes,3G,,Premium (>60k),503.29,1.0,With Contract,3.0,No,0.0,3.0,6.2,11.4,No,1.0,Wallet,31-03-2024,No
CUST00221,thane,76.0,Male,57000.0,Postpaid,19.0,246.98,1.28,463.0,21.0,3.0,yes,2G,Realme,Low (<10k),301.79,2.0,With Contract,1.0,No,2.0,5.0,1.5,4.0,Yes,3.0,UPI,2023-02-12,No
CUST00042,Nagpur city,56.0,Male,29200.0,Postpaid,12.0,175.13,2.48,405.0,31.0,1.0,NO,5G,OnePlus,High (25k-60k),205.2,0.0,No Contract,3.0,No,1.0,4.0,24.5,2.3,Yes,2.0,Debit Card,2020-01-21,No
CUST01022,Pune,67.0,Male,41500.0,Postpaid,13.0,136.29,1.28,753.0,25.0,2.0,No,4g,Realme,Premium (>60k),121.21,2.0,With Contract,2.0,No,0.0,1.0,27.2,7.1,Yes,3.0,Debit Card,05/01/2022,No
CUST00526, Pune,67.0,Male,40700.0,Prepaid,21.0,153.84,13.38,419.0,27.0,1.0,NO,3G,Vivo,Premium (>60k),144.99,0.0,With Contract,2.0,No,2.0,4.0,3.1,2.5,No,1.0,UPI,07-04-2021,No
CUST00876,Bombay,49.0,Male,15700.0,Postpaid,23.0,478.61,,144.0,24.0,0.0,N/A,4G,Xiaomi,Low (<10k),502.01,0.0,With Contract,3.0,No,3.0,3.0,4.6,20.1,No,2.0,Credit Card,2020-04-14,No
CUST00975,mumbai,68.0,Female,35900.0,Postpaid,44.0,199.31,1.54,538.0,29.0,2.0,No,4g,Samsung,Premium (>60k),195.53,0.0,No Contract,5.0,No,1.0,2.0,21.4,3.7,No,0.0,upi,08/23/2022,Yes
CUST00949,amravati,40.0,Male,,Prepaid,3.0,453.34,6.15,631.0,20.0,0.0,N/A,4G,Apple,Low (<10k),518.25,1.0,With Contract,2.0,No,2.0,1.0,,16.5,No,1.0,upi,10/06/2020,Yes
CUST00547,MUMBAI,69.0,Male,18300.0,Prepaid,10.0,104.04,7.63,525.0,32.0,2.0,yes,4g,Oppo,Mid (10k-25k),111.67,1.0,No Contract,1.0,No,2.0,5.0,7.5,0.7,Yes,1.0,Debit Card,02/11/2019,No
CUST00732,solapur,,Male,24400.0,Prepaid,11.0,269.89,4.34,421.0,24.0,3.0,Yes,4G,Samsung,Low (<10k),225.61,1.0,No Contract,3.0,No,0.0,5.0,3.6,0.7,No,3.0,UPI,03/01/2021,No
CUST00013,kolhapur,46.0,male,33000.0,Prepaid,18.0,74.56,1.76,594.0,12.0,3.0,Yes,N/A,Oppo,High (25k-60k),94.37,0.0,No Contract,0.0,No,1.0,1.0,8.7,1.1,Yes,3.0,Net Banking,20-09-2019,No
CUST00743,Chhatrapati Sambhajinagar,41.0,Female,35400.0,Postpaid,10.0,127.15,3.22,,16.0,2.0,No,4G,Xiaomi,Low (<10k),136.57,0.0,No Contract,0.0,No,2.0,4.0,11.2,4.4,No,0.0,Wallet,14/06/2019,No
CUST00982,aurangabad,47.0,F,34200.0,Prepaid,7.0,311.99,34.4,711.0,25.0,1.0,Yes,4G,Realme,Low (<10k),305.35,0.0,No Contract,3.0,No,4.0,4.0,2.1,0.7,No,1.0,Debit Card,01/16/2019,No
CUST00611,MUMBAI,79.0,Male,24200.0,Prepaid,9.0,261.03,2.29,280.0,22.0,2.0,No,4G,Samsung,Low (<10k),280.02,2.0,No Contract,3.0,No,0.0,5.0,,9.1,No,0.0,UPI,12/15/2022,No
